42.29;43.59;41.9;42.65;1.04;0.60;-0.04;1.15;0.53;-0.28;0.97;1.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;+1;0;0;0;0

42.85;43.24;42.16;42.6;0.56;1.04;0.60;-0.04;1.15;0.53;-0.28;0.97;1.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-1;0;0;0;0

42.61;43.79;42.61;43.45;-0.24;0.56;1.04;0.60;-0.04;1.15;0.53;-0.28;0.97;1.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;+1;0;0;0;0

43.19;44.01;42.25;42.8;0.58;-0.24;0.56;1.04;0.60;-0.04;1.15;0.53;-0.28;0.97;1.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-1;0;0;0;0

42.2;42.65;41.72;42.38;-0.99;0.58;-0.24;0.56;1.04;0.60;-0.04;1.15;0.53;-0.28;0.97;1.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;+1;0;0;0;0

43.5;43.98;43.2;43.7;1.30;-0.99;0.58;-0.24;0.56;1.04;0.60;-0.04;1.15;0.53;-0.28;0.97;1.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-1;0;0;0;0

43.41;44.28;43.41;44.25;-0.09;1.30;-0.99;0.58;-0.24;0.56;1.04;0.60;-0.04;1.15;0.53;-0.28;0.97;1.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;+1;0;0;0;0

44;44.75;43.8;44.7;0.59;-0.09;1.30;-0.99;0.58;-0.24;0.56;1.04;0.60;-0.04;1.15;0.53;-0.28;0.97;1.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;+1;0;0;0;0

44.95;46.08;44.95;45.55;0.95;0.59;-0.09;1.30;-0.99;0.58;-0.24;0.56;1.04;0.60;-0.04;1.15;0.53;-0.28;0.97;1.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;+1;0;0;0;0

45.25;45.61;44.77;45.5;0.30;0.95;0.59;-0.09;1.30;-0.99;0.58;-0.24;0.56;1.04;0.60;-0.04;1.15;0.53;-0.28;0.97;1.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;+1;0;0;0;0

46.3;46.4;44.87;44.99;1.05;0.30;0.95;0.59;-0.09;1.30;-0.99;0.58;-0.24;0.56;1.04;0.60;-0.04;1.15;0.53;-0.28;0.97;1.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-1;0;0;0;0

45.2;46.4;44.8;46.33;-1.10;1.05;0.30;0.95;0.59;-0.09;1.30;-0.99;0.58;-0.24;0.56;1.04;0.60;-0.04;1.15;0.53;-0.28;0.97;1.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;+1;0;0;0;0

46.3;47;45.95;47;1.10;-1.10;1.05;0.30;0.95;0.59;-0.09;1.30;-0.99;0.58;-0.24;0.56;1.04;0.60;-0.04;1.15;0.53;-0.28;0.97;1.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;+1;0;0;0;0

47;47.3;46.5;46.75;0.70;1.10;-1.10;1.05;0.30;0.95;0.59;-0.09;1.30;-0.99;0.58;-0.24;0.56;1.04;0.60;-0.04;1.15;0.53;-0.28;0.97;1.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-1;0;0;0;0

46.5;46.8;43.8;44.7;-0.50;0.70;1.10;-1.10;1.05;0.30;0.95;0.59;-0.09;1.30;-0.99;0.58;-0.24;0.56;1.04;0.60;-0.04;1.15;0.53;-0.28;0.97;1.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-1;0;0;0;0

45.12;45.45;43.51;44.19;-1.38;-0.50;0.70;1.10;-1.10;1.05;0.30;0.95;0.59;-0.09;1.30;-0.99;0.58;-0.24;0.56;1.04;0.60;-0.04;1.15;0.53;-0.28;0.97;1.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-1;0;0;0;0

44.39;45.45;44.3;45.35;-0.73;-1.38;-0.50;0.70;1.10;-1.10;1.05;0.30;0.95;0.59;-0.09;1.30;-0.99;0.58;-0.24;0.56;1.04;0.60;-0.04;1.15;0.53;-0.28;0.97;1.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;+1;0;0;0;0

45.15;45.3;43.35;43.38;0.76;-0.73;-1.38;-0.50;0.70;1.10;-1.10;1.05;0.30;0.95;0.59;-0.09;1.30;-0.99;0.58;-0.24;0.56;1.04;0.60;-0.04;1.15;0.53;-0.28;0.97;1.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-1;0;0;0;0

43.5;43.5;42.11;42.53;-1.65;0.76;-0.73;-1.38;-0.50;0.70;1.10;-1.10;1.05;0.30;0.95;0.59;-0.09;1.30;-0.99;0.58;-0.24;0.56;1.04;0.60;-0.04;1.15;0.53;-0.28;0.97;1.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-1;0;0;0;0

43.1;43.45;42.04;42.2;-0.40;-1.65;0.76;-0.73;-1.38;-0.50;0.70;1.10;-1.10;1.05;0.30;0.95;0.59;-0.09;1.30;-0.99;0.58;-0.24;0.56;1.04;0.60;-0.04;1.15;0.53;-0.28;0.97;1.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;+1;0;0;0;0

43.49;43.49;41.01;41.36;0.39;-0.40;-1.65;0.76;-0.73;-1.38;-0.50;0.70;1.10;-1.10;1.05;0.30;0.95;0.59;-0.09;1.30;-0.99;0.58;-0.24;0.56;1.04;0.60;-0.04;1.15;0.53;-0.28;0.97;1.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-1;0;0;0;0

41.29;42.16;40.7;40.8;-2.20;0.39;-0.40;-1.65;0.76;-0.73;-1.38;-0.50;0.70;1.10;-1.10;1.05;0.30;0.95;0.59;-0.09;1.30;-0.99;0.58;-0.24;0.56;1.04;0.60;-0.04;1.15;0.53;-0.28;0.97;1.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-1;0;0;0;0

41;41.44;40.12;40.9;-0.29;-2.20;0.39;-0.40;-1.65;0.76;-0.73;-1.38;-0.50;0.70;1.10;-1.10;1.05;0.30;0.95;0.59;-0.09;1.30;-0.99;0.58;-0.24;0.56;1.04;0.60;-0.04;1.15;0.53;-0.28;0.97;1.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-1;0;0;0;0

41;42;40.81;41.15;0.00;-0.29;-2.20;0.39;-0.40;-1.65;0.76;-0.73;-1.38;-0.50;0.70;1.10;-1.10;1.05;0.30;0.95;0.59;-0.09;1.30;-0.99;0.58;-0.24;0.56;1.04;0.60;-0.04;1.15;0.53;-0.28;0.97;1.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;+1;0;0;0;0

41.7;43.3;41.28;43.12;0.70;0.00;-0.29;-2.20;0.39;-0.40;-1.65;0.76;-0.73;-1.38;-0.50;0.70;1.10;-1.10;1.05;0.30;0.95;0.59;-0.09;1.30;-0.99;0.58;-0.24;0.56;1.04;0.60;-0.04;1.15;0.53;-0.28;0.97;1.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;+1;0;0;0;0

44.05;44.85;43.45;44;2.35;0.70;0.00;-0.29;-2.20;0.39;-0.40;-1.65;0.76;-0.73;-1.38;-0.50;0.70;1.10;-1.10;1.05;0.30;0.95;0.59;-0.09;1.30;-0.99;0.58;-0.24;0.56;1.04;0.60;-0.04;1.15;0.53;-0.28;0.97;1.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;+1;0;0;0;0

44.6;45.44;43.88;44.71;0.55;2.35;0.70;0.00;-0.29;-2.20;0.39;-0.40;-1.65;0.76;-0.73;-1.38;-0.50;0.70;1.10;-1.10;1.05;0.30;0.95;0.59;-0.09;1.30;-0.99;0.58;-0.24;0.56;1.04;0.60;-0.04;1.15;0.53;-0.28;0.97;1.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;+1;0;0;0;0

45.3;45.68;44.06;44.06;0.70;0.55;2.35;0.70;0.00;-0.29;-2.20;0.39;-0.40;-1.65;0.76;-0.73;-1.38;-0.50;0.70;1.10;-1.10;1.05;0.30;0.95;0.59;-0.09;1.30;-0.99;0.58;-0.24;0.56;1.04;0.60;-0.04;1.15;0.53;-0.28;0.97;1.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-1;0;0;0;0

44.12;44.7;42.9;43.55;-1.18;0.70;0.55;2.35;0.70;0.00;-0.29;-2.20;0.39;-0.40;-1.65;0.76;-0.73;-1.38;-0.50;0.70;1.10;-1.10;1.05;0.30;0.95;0.59;-0.09;1.30;-0.99;0.58;-0.24;0.56;1.04;0.60;-0.04;1.15;0.53;-0.28;0.97;1.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-1;0;0;0;0

43.3;44.05;42.82;43.99;-0.82;-1.18;0.70;0.55;2.35;0.70;0.00;-0.29;-2.20;0.39;-0.40;-1.65;0.76;-0.73;-1.38;-0.50;0.70;1.10;-1.10;1.05;0.30;0.95;0.59;-0.09;1.30;-0.99;0.58;-0.24;0.56;1.04;0.60;-0.04;1.15;0.53;-0.28;0.97;1.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;+1;0;0;0;0

44.5;45.01;44.11;44.75;1.20;-0.82;-1.18;0.70;0.55;2.35;0.70;0.00;-0.29;-2.20;0.39;-0.40;-1.65;0.76;-0.73;-1.38;-0.50;0.70;1.10;-1.10;1.05;0.30;0.95;0.59;-0.09;1.30;-0.99;0.58;-0.24;0.56;1.04;0.60;-0.04;1.15;0.53;-0.28;0.97;1.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-1;0;0;0;0

