13.08;-0.31;0.18;-0.64;0.37;0.18;-0.25;1.29;-1.10;-0.53;0.87;-0.78;0.14;-0.05;-0.08;0.49;0.15;-0.55;-0.40;-0.08;1.18;-0.70;-0.60;-0.10;-0.20;-0.39;-0.91;0.13;-0.20;0.28;-0.36;-0.02;-0.23;-0.20;-0.35;0.09;0.61;0.13;-0.98;-0.12;0.12;-0.50;0.50;0.34;0.55;0.61;-0.87;-0.25;-0.13;0.05;0.29;-0.74;0.46;0.69;0.27;0.82;1.14;-1.13;-3.58;-1.93;0.01;-0.51;0.49;1.04;-0.17;-0.41;-0.80;-0.84;1.10;-0.48;1.18;1.00;-1.55;-1.05;-0.60;-0.20;1.21;1.49;-0.48;2.03;1.13;+1;0;0;0;0

13.17;0.09;-0.31;0.18;-0.64;0.37;0.18;-0.25;1.29;-1.10;-0.53;0.87;-0.78;0.14;-0.05;-0.08;0.49;0.15;-0.55;-0.40;-0.08;1.18;-0.70;-0.60;-0.10;-0.20;-0.39;-0.91;0.13;-0.20;0.28;-0.36;-0.02;-0.23;-0.20;-0.35;0.09;0.61;0.13;-0.98;-0.12;0.12;-0.50;0.50;0.34;0.55;0.61;-0.87;-0.25;-0.13;0.05;0.29;-0.74;0.46;0.69;0.27;0.82;1.14;-1.13;-3.58;-1.93;0.01;-0.51;0.49;1.04;-0.17;-0.41;-0.80;-0.84;1.10;-0.48;1.18;1.00;-1.55;-1.05;-0.60;-0.20;1.21;1.49;-0.48;2.03;-1;0;0;0;0

13;-0.17;0.09;-0.31;0.18;-0.64;0.37;0.18;-0.25;1.29;-1.10;-0.53;0.87;-0.78;0.14;-0.05;-0.08;0.49;0.15;-0.55;-0.40;-0.08;1.18;-0.70;-0.60;-0.10;-0.20;-0.39;-0.91;0.13;-0.20;0.28;-0.36;-0.02;-0.23;-0.20;-0.35;0.09;0.61;0.13;-0.98;-0.12;0.12;-0.50;0.50;0.34;0.55;0.61;-0.87;-0.25;-0.13;0.05;0.29;-0.74;0.46;0.69;0.27;0.82;1.14;-1.13;-3.58;-1.93;0.01;-0.51;0.49;1.04;-0.17;-0.41;-0.80;-0.84;1.10;-0.48;1.18;1.00;-1.55;-1.05;-0.60;-0.20;1.21;1.49;-0.48;+1;0;0;0;0

13.15;0.15;-0.17;0.09;-0.31;0.18;-0.64;0.37;0.18;-0.25;1.29;-1.10;-0.53;0.87;-0.78;0.14;-0.05;-0.08;0.49;0.15;-0.55;-0.40;-0.08;1.18;-0.70;-0.60;-0.10;-0.20;-0.39;-0.91;0.13;-0.20;0.28;-0.36;-0.02;-0.23;-0.20;-0.35;0.09;0.61;0.13;-0.98;-0.12;0.12;-0.50;0.50;0.34;0.55;0.61;-0.87;-0.25;-0.13;0.05;0.29;-0.74;0.46;0.69;0.27;0.82;1.14;-1.13;-3.58;-1.93;0.01;-0.51;0.49;1.04;-0.17;-0.41;-0.80;-0.84;1.10;-0.48;1.18;1.00;-1.55;-1.05;-0.60;-0.20;1.21;1.49;+1;0;0;0;0

13.2;0.05;0.15;-0.17;0.09;-0.31;0.18;-0.64;0.37;0.18;-0.25;1.29;-1.10;-0.53;0.87;-0.78;0.14;-0.05;-0.08;0.49;0.15;-0.55;-0.40;-0.08;1.18;-0.70;-0.60;-0.10;-0.20;-0.39;-0.91;0.13;-0.20;0.28;-0.36;-0.02;-0.23;-0.20;-0.35;0.09;0.61;0.13;-0.98;-0.12;0.12;-0.50;0.50;0.34;0.55;0.61;-0.87;-0.25;-0.13;0.05;0.29;-0.74;0.46;0.69;0.27;0.82;1.14;-1.13;-3.58;-1.93;0.01;-0.51;0.49;1.04;-0.17;-0.41;-0.80;-0.84;1.10;-0.48;1.18;1.00;-1.55;-1.05;-0.60;-0.20;1.21;+1;0;0;0;0

14.3;1.10;0.05;0.15;-0.17;0.09;-0.31;0.18;-0.64;0.37;0.18;-0.25;1.29;-1.10;-0.53;0.87;-0.78;0.14;-0.05;-0.08;0.49;0.15;-0.55;-0.40;-0.08;1.18;-0.70;-0.60;-0.10;-0.20;-0.39;-0.91;0.13;-0.20;0.28;-0.36;-0.02;-0.23;-0.20;-0.35;0.09;0.61;0.13;-0.98;-0.12;0.12;-0.50;0.50;0.34;0.55;0.61;-0.87;-0.25;-0.13;0.05;0.29;-0.74;0.46;0.69;0.27;0.82;1.14;-1.13;-3.58;-1.93;0.01;-0.51;0.49;1.04;-0.17;-0.41;-0.80;-0.84;1.10;-0.48;1.18;1.00;-1.55;-1.05;-0.60;-0.20;+1;0;0;0;0

14.5;0.20;1.10;0.05;0.15;-0.17;0.09;-0.31;0.18;-0.64;0.37;0.18;-0.25;1.29;-1.10;-0.53;0.87;-0.78;0.14;-0.05;-0.08;0.49;0.15;-0.55;-0.40;-0.08;1.18;-0.70;-0.60;-0.10;-0.20;-0.39;-0.91;0.13;-0.20;0.28;-0.36;-0.02;-0.23;-0.20;-0.35;0.09;0.61;0.13;-0.98;-0.12;0.12;-0.50;0.50;0.34;0.55;0.61;-0.87;-0.25;-0.13;0.05;0.29;-0.74;0.46;0.69;0.27;0.82;1.14;-1.13;-3.58;-1.93;0.01;-0.51;0.49;1.04;-0.17;-0.41;-0.80;-0.84;1.10;-0.48;1.18;1.00;-1.55;-1.05;-0.60;+1;0;0;0;0

14.59;0.09;0.20;1.10;0.05;0.15;-0.17;0.09;-0.31;0.18;-0.64;0.37;0.18;-0.25;1.29;-1.10;-0.53;0.87;-0.78;0.14;-0.05;-0.08;0.49;0.15;-0.55;-0.40;-0.08;1.18;-0.70;-0.60;-0.10;-0.20;-0.39;-0.91;0.13;-0.20;0.28;-0.36;-0.02;-0.23;-0.20;-0.35;0.09;0.61;0.13;-0.98;-0.12;0.12;-0.50;0.50;0.34;0.55;0.61;-0.87;-0.25;-0.13;0.05;0.29;-0.74;0.46;0.69;0.27;0.82;1.14;-1.13;-3.58;-1.93;0.01;-0.51;0.49;1.04;-0.17;-0.41;-0.80;-0.84;1.10;-0.48;1.18;1.00;-1.55;-1.05;+1;0;0;0;0

14.67;0.08;0.09;0.20;1.10;0.05;0.15;-0.17;0.09;-0.31;0.18;-0.64;0.37;0.18;-0.25;1.29;-1.10;-0.53;0.87;-0.78;0.14;-0.05;-0.08;0.49;0.15;-0.55;-0.40;-0.08;1.18;-0.70;-0.60;-0.10;-0.20;-0.39;-0.91;0.13;-0.20;0.28;-0.36;-0.02;-0.23;-0.20;-0.35;0.09;0.61;0.13;-0.98;-0.12;0.12;-0.50;0.50;0.34;0.55;0.61;-0.87;-0.25;-0.13;0.05;0.29;-0.74;0.46;0.69;0.27;0.82;1.14;-1.13;-3.58;-1.93;0.01;-0.51;0.49;1.04;-0.17;-0.41;-0.80;-0.84;1.10;-0.48;1.18;1.00;-1.55;-1;0;0;0;0

14.31;-0.36;0.08;0.09;0.20;1.10;0.05;0.15;-0.17;0.09;-0.31;0.18;-0.64;0.37;0.18;-0.25;1.29;-1.10;-0.53;0.87;-0.78;0.14;-0.05;-0.08;0.49;0.15;-0.55;-0.40;-0.08;1.18;-0.70;-0.60;-0.10;-0.20;-0.39;-0.91;0.13;-0.20;0.28;-0.36;-0.02;-0.23;-0.20;-0.35;0.09;0.61;0.13;-0.98;-0.12;0.12;-0.50;0.50;0.34;0.55;0.61;-0.87;-0.25;-0.13;0.05;0.29;-0.74;0.46;0.69;0.27;0.82;1.14;-1.13;-3.58;-1.93;0.01;-0.51;0.49;1.04;-0.17;-0.41;-0.80;-0.84;1.10;-0.48;1.18;1.00;+1;0;0;0;0

14.63;0.32;-0.36;0.08;0.09;0.20;1.10;0.05;0.15;-0.17;0.09;-0.31;0.18;-0.64;0.37;0.18;-0.25;1.29;-1.10;-0.53;0.87;-0.78;0.14;-0.05;-0.08;0.49;0.15;-0.55;-0.40;-0.08;1.18;-0.70;-0.60;-0.10;-0.20;-0.39;-0.91;0.13;-0.20;0.28;-0.36;-0.02;-0.23;-0.20;-0.35;0.09;0.61;0.13;-0.98;-0.12;0.12;-0.50;0.50;0.34;0.55;0.61;-0.87;-0.25;-0.13;0.05;0.29;-0.74;0.46;0.69;0.27;0.82;1.14;-1.13;-3.58;-1.93;0.01;-0.51;0.49;1.04;-0.17;-0.41;-0.80;-0.84;1.10;-0.48;1.18;+1;0;0;0;0

15;0.37;0.32;-0.36;0.08;0.09;0.20;1.10;0.05;0.15;-0.17;0.09;-0.31;0.18;-0.64;0.37;0.18;-0.25;1.29;-1.10;-0.53;0.87;-0.78;0.14;-0.05;-0.08;0.49;0.15;-0.55;-0.40;-0.08;1.18;-0.70;-0.60;-0.10;-0.20;-0.39;-0.91;0.13;-0.20;0.28;-0.36;-0.02;-0.23;-0.20;-0.35;0.09;0.61;0.13;-0.98;-0.12;0.12;-0.50;0.50;0.34;0.55;0.61;-0.87;-0.25;-0.13;0.05;0.29;-0.74;0.46;0.69;0.27;0.82;1.14;-1.13;-3.58;-1.93;0.01;-0.51;0.49;1.04;-0.17;-0.41;-0.80;-0.84;1.10;-0.48;+1;0;0;0;0

15.35;0.35;0.37;0.32;-0.36;0.08;0.09;0.20;1.10;0.05;0.15;-0.17;0.09;-0.31;0.18;-0.64;0.37;0.18;-0.25;1.29;-1.10;-0.53;0.87;-0.78;0.14;-0.05;-0.08;0.49;0.15;-0.55;-0.40;-0.08;1.18;-0.70;-0.60;-0.10;-0.20;-0.39;-0.91;0.13;-0.20;0.28;-0.36;-0.02;-0.23;-0.20;-0.35;0.09;0.61;0.13;-0.98;-0.12;0.12;-0.50;0.50;0.34;0.55;0.61;-0.87;-0.25;-0.13;0.05;0.29;-0.74;0.46;0.69;0.27;0.82;1.14;-1.13;-3.58;-1.93;0.01;-0.51;0.49;1.04;-0.17;-0.41;-0.80;-0.84;1.10;+1;0;0;0;0

15.4;0.05;0.35;0.37;0.32;-0.36;0.08;0.09;0.20;1.10;0.05;0.15;-0.17;0.09;-0.31;0.18;-0.64;0.37;0.18;-0.25;1.29;-1.10;-0.53;0.87;-0.78;0.14;-0.05;-0.08;0.49;0.15;-0.55;-0.40;-0.08;1.18;-0.70;-0.60;-0.10;-0.20;-0.39;-0.91;0.13;-0.20;0.28;-0.36;-0.02;-0.23;-0.20;-0.35;0.09;0.61;0.13;-0.98;-0.12;0.12;-0.50;0.50;0.34;0.55;0.61;-0.87;-0.25;-0.13;0.05;0.29;-0.74;0.46;0.69;0.27;0.82;1.14;-1.13;-3.58;-1.93;0.01;-0.51;0.49;1.04;-0.17;-0.41;-0.80;-0.84;+1;0;0;0;0

15.5;0.10;0.05;0.35;0.37;0.32;-0.36;0.08;0.09;0.20;1.10;0.05;0.15;-0.17;0.09;-0.31;0.18;-0.64;0.37;0.18;-0.25;1.29;-1.10;-0.53;0.87;-0.78;0.14;-0.05;-0.08;0.49;0.15;-0.55;-0.40;-0.08;1.18;-0.70;-0.60;-0.10;-0.20;-0.39;-0.91;0.13;-0.20;0.28;-0.36;-0.02;-0.23;-0.20;-0.35;0.09;0.61;0.13;-0.98;-0.12;0.12;-0.50;0.50;0.34;0.55;0.61;-0.87;-0.25;-0.13;0.05;0.29;-0.74;0.46;0.69;0.27;0.82;1.14;-1.13;-3.58;-1.93;0.01;-0.51;0.49;1.04;-0.17;-0.41;-0.80;-1;0;0;0;0

