23.18;1.18;-0.39;-1.21;-0.99;-0.21;-0.55;1.25;-0.90;0.35;-0.28;+1;0;0;0;0

24.3;1.12;1.18;-0.39;-1.21;-0.99;-0.21;-0.55;1.25;-0.90;0.35;-1;0;0;0;0

24.2;-0.10;1.12;1.18;-0.39;-1.21;-0.99;-0.21;-0.55;1.25;-0.90;+1;0;0;0;0

25;0.80;-0.10;1.12;1.18;-0.39;-1.21;-0.99;-0.21;-0.55;1.25;+1;0;0;0;0

26.1;1.10;0.80;-0.10;1.12;1.18;-0.39;-1.21;-0.99;-0.21;-0.55;+1;0;0;0;0

27.11;1.01;1.10;0.80;-0.10;1.12;1.18;-0.39;-1.21;-0.99;-0.21;-1;0;0;0;0

27.05;-0.06;1.01;1.10;0.80;-0.10;1.12;1.18;-0.39;-1.21;-0.99;-1;0;0;0;0

26.2;-0.85;-0.06;1.01;1.10;0.80;-0.10;1.12;1.18;-0.39;-1.21;+1;0;0;0;0

27.5;1.30;-0.85;-0.06;1.01;1.10;0.80;-0.10;1.12;1.18;-0.39;-1;0;0;0;0

26.5;-1.00;1.30;-0.85;-0.06;1.01;1.10;0.80;-0.10;1.12;1.18;-1;0;0;0;0

25.4;-1.10;-1.00;1.30;-0.85;-0.06;1.01;1.10;0.80;-0.10;1.12;-1;0;0;0;0

24.9;-0.50;-1.10;-1.00;1.30;-0.85;-0.06;1.01;1.10;0.80;-0.10;-1;0;0;0;0

24.5;-0.40;-0.50;-1.10;-1.00;1.30;-0.85;-0.06;1.01;1.10;0.80;-1;0;0;0;0

24.4;-0.10;-0.40;-0.50;-1.10;-1.00;1.30;-0.85;-0.06;1.01;1.10;-1;0;0;0;0

22.4;-2.00;-0.10;-0.40;-0.50;-1.10;-1.00;1.30;-0.85;-0.06;1.01;-1;0;0;0;0

21.48;-0.92;-2.00;-0.10;-0.40;-0.50;-1.10;-1.00;1.30;-0.85;-0.06;-1;0;0;0;0

19;-2.48;-0.92;-2.00;-0.10;-0.40;-0.50;-1.10;-1.00;1.30;-0.85;-1;0;0;0;0

18.8;-0.20;-2.48;-0.92;-2.00;-0.10;-0.40;-0.50;-1.10;-1.00;1.30;+1;0;0;0;0

20.45;1.65;-0.20;-2.48;-0.92;-2.00;-0.10;-0.40;-0.50;-1.10;-1.00;-1;0;0;0;0

19.6;-0.85;1.65;-0.20;-2.48;-0.92;-2.00;-0.10;-0.40;-0.50;-1.10;-1;0;0;0;0

18.2;-1.40;-0.85;1.65;-0.20;-2.48;-0.92;-2.00;-0.10;-0.40;-0.50;+1;0;0;0;0

19;0.80;-1.40;-0.85;1.65;-0.20;-2.48;-0.92;-2.00;-0.10;-0.40;+1;0;0;0;0

21;2.00;0.80;-1.40;-0.85;1.65;-0.20;-2.48;-0.92;-2.00;-0.10;+1;0;0;0;0

21.4;0.40;2.00;0.80;-1.40;-0.85;1.65;-0.20;-2.48;-0.92;-2.00;-1;0;0;0;0

21;-0.40;0.40;2.00;0.80;-1.40;-0.85;1.65;-0.20;-2.48;-0.92;-1;0;0;0;0

21;0.00;-0.40;0.40;2.00;0.80;-1.40;-0.85;1.65;-0.20;-2.48;-1;0;0;0;0

19.9;-1.10;0.00;-0.40;0.40;2.00;0.80;-1.40;-0.85;1.65;-0.20;+1;0;0;0;0

19.97;0.07;-1.10;0.00;-0.40;0.40;2.00;0.80;-1.40;-0.85;1.65;-1;0;0;0;0

