23.77;0.87;-0.35;-0.18;0.71;-0.27;-0.01;0.70;0.37;0.83;-0.30;-0.40;0.32;-0.26;-0.26;0.12;-0.07;-0.15;0.10;0.31;0.29;-1;0;0;0;0

23.39;-0.38;0.87;-0.35;-0.18;0.71;-0.27;-0.01;0.70;0.37;0.83;-0.30;-0.40;0.32;-0.26;-0.26;0.12;-0.07;-0.15;0.10;0.31;-1;0;0;0;0

23.39;0.00;-0.38;0.87;-0.35;-0.18;0.71;-0.27;-0.01;0.70;0.37;0.83;-0.30;-0.40;0.32;-0.26;-0.26;0.12;-0.07;-0.15;0.10;-1;0;0;0;0

22.92;-0.47;0.00;-0.38;0.87;-0.35;-0.18;0.71;-0.27;-0.01;0.70;0.37;0.83;-0.30;-0.40;0.32;-0.26;-0.26;0.12;-0.07;-0.15;-1;0;0;0;0

22.67;-0.25;-0.47;0.00;-0.38;0.87;-0.35;-0.18;0.71;-0.27;-0.01;0.70;0.37;0.83;-0.30;-0.40;0.32;-0.26;-0.26;0.12;-0.07;-1;0;0;0;0

22.6;-0.07;-0.25;-0.47;0.00;-0.38;0.87;-0.35;-0.18;0.71;-0.27;-0.01;0.70;0.37;0.83;-0.30;-0.40;0.32;-0.26;-0.26;0.12;-1;0;0;0;0

22.09;-0.51;-0.07;-0.25;-0.47;0.00;-0.38;0.87;-0.35;-0.18;0.71;-0.27;-0.01;0.70;0.37;0.83;-0.30;-0.40;0.32;-0.26;-0.26;-1;0;0;0;0

21.3;-0.79;-0.51;-0.07;-0.25;-0.47;0.00;-0.38;0.87;-0.35;-0.18;0.71;-0.27;-0.01;0.70;0.37;0.83;-0.30;-0.40;0.32;-0.26;-1;0;0;0;0

21.08;-0.22;-0.79;-0.51;-0.07;-0.25;-0.47;0.00;-0.38;0.87;-0.35;-0.18;0.71;-0.27;-0.01;0.70;0.37;0.83;-0.30;-0.40;0.32;-1;0;0;0;0

20.59;-0.49;-0.22;-0.79;-0.51;-0.07;-0.25;-0.47;0.00;-0.38;0.87;-0.35;-0.18;0.71;-0.27;-0.01;0.70;0.37;0.83;-0.30;-0.40;+1;0;0;0;0

21.6;1.01;-0.49;-0.22;-0.79;-0.51;-0.07;-0.25;-0.47;0.00;-0.38;0.87;-0.35;-0.18;0.71;-0.27;-0.01;0.70;0.37;0.83;-0.30;-1;0;0;0;0

20.97;-0.63;1.01;-0.49;-0.22;-0.79;-0.51;-0.07;-0.25;-0.47;0.00;-0.38;0.87;-0.35;-0.18;0.71;-0.27;-0.01;0.70;0.37;0.83;+1;0;0;0;0

21.6;0.63;-0.63;1.01;-0.49;-0.22;-0.79;-0.51;-0.07;-0.25;-0.47;0.00;-0.38;0.87;-0.35;-0.18;0.71;-0.27;-0.01;0.70;0.37;-1;0;0;0;0

21.2;-0.40;0.63;-0.63;1.01;-0.49;-0.22;-0.79;-0.51;-0.07;-0.25;-0.47;0.00;-0.38;0.87;-0.35;-0.18;0.71;-0.27;-0.01;0.70;-1;0;0;0;0

