37.2;0.42;0.23;-0.655;-0.02;-0.045;-0.175;-0.465;-0.07;-0.00999998;0.23;-1;0;+1;+1;-1

35.5;-1;0.42;0.23;-0.655;-0.02;-0.045;-0.175;-0.465;-0.07;-0.00999998;-1;0;-1;+1;-1

34.8;-0.5;-1;0.42;0.23;-0.655;-0.02;-0.045;-0.175;-0.465;-0.07;-1;0;-1;+1;-1

34.15;-0.475;-0.5;-1;0.42;0.23;-0.655;-0.02;-0.045;-0.175;-0.465;+1;0;+1;+1;-1

35.1;0.325;-0.475;-0.5;-1;0.42;0.23;-0.655;-0.02;-0.045;-0.175;+1;0;+1;+1;-1

35.9;0.25;0.325;-0.475;-0.5;-1;0.42;0.23;-0.655;-0.02;-0.045;-1;0;-1;+1;-1

35.9;-0.15;0.25;0.325;-0.475;-0.5;-1;0.42;0.23;-0.655;-0.02;-1;0;-1;+1;-1

35.48;-0.36;-0.15;0.25;0.325;-0.475;-0.5;-1;0.42;0.23;-0.655;+1;0;+1;+1;-1

35.5;-0.14;-0.36;-0.15;0.25;0.325;-0.475;-0.5;-1;0.42;0.23;-1;0;+1;+1;-1

34;-0.9;-0.14;-0.36;-0.15;0.25;0.325;-0.475;-0.5;-1;0.42;-1;0;-1;+1;-1

33.4;-0.45;-0.9;-0.14;-0.36;-0.15;0.25;0.325;-0.475;-0.5;-1;-1;0;-1;+1;-1

32.5;-0.6;-0.45;-0.9;-0.14;-0.36;-0.15;0.25;0.325;-0.475;-0.5;-1;0;+1;+1;-1

31.55;-0.625;-0.6;-0.45;-0.9;-0.14;-0.36;-0.15;0.25;0.325;-0.475;+1;0;-1;+1;-1

31.6;-0.125;-0.625;-0.6;-0.45;-0.9;-0.14;-0.36;-0.15;0.25;0.325;-1;0;-1;+1;-1

30.5;-0.7;-0.125;-0.625;-0.6;-0.45;-0.9;-0.14;-0.36;-0.15;0.25;+1;0;+1;+1;-1

30.79;-0.00499998;-0.7;-0.125;-0.625;-0.6;-0.45;-0.9;-0.14;-0.36;-0.15;-1;0;-1;+1;-1

29.56;-0.765;-0.00499998;-0.7;-0.125;-0.625;-0.6;-0.45;-0.9;-0.14;-0.36;+1;0;-1;+1;-1

31.59;0.865;-0.765;-0.00499998;-0.7;-0.125;-0.625;-0.6;-0.45;-0.9;-0.14;+1;0;+1;+1;-1

33.3;0.705;0.865;-0.765;-0.00499998;-0.7;-0.125;-0.625;-0.6;-0.45;-0.9;-1;0;-1;+1;-1

33.06;-0.27;0.705;0.865;-0.765;-0.00499998;-0.7;-0.125;-0.625;-0.6;-0.45;-1;0;-1;+1;-1

31.37;-0.995;-0.27;0.705;0.865;-0.765;-0.00499998;-0.7;-0.125;-0.625;-0.6;+1;0;+1;+1;-1

32;0.165;-0.995;-0.27;0.705;0.865;-0.765;-0.00499998;-0.7;-0.125;-0.625;+1;0;+1;+1;-1

32.95;0.325;0.165;-0.995;-0.27;0.705;0.865;-0.765;-0.00499998;-0.7;-0.125;+1;0;+1;+1;-1

33.4;0.075;0.325;0.165;-0.995;-0.27;0.705;0.865;-0.765;-0.00499998;-0.7;-1;0;+1;+1;-1

32.3;-0.7;0.075;0.325;0.165;-0.995;-0.27;0.705;0.865;-0.765;-0.00499998;-1;0;-1;+1;-1

31.79;-0.405;-0.7;0.075;0.325;0.165;-0.995;-0.27;0.705;0.865;-0.765;-1;0;-1;+1;-1

30.2;-0.945;-0.405;-0.7;0.075;0.325;0.165;-0.995;-0.27;0.705;0.865;+1;0;+1;+1;-1

31;0.25;-0.945;-0.405;-0.7;0.075;0.325;0.165;-0.995;-0.27;0.705;-1;0;-1;+1;-1

30.5;-0.4;0.25;-0.945;-0.405;-0.7;0.075;0.325;0.165;-0.995;-0.27;-1;0;-1;+1;-1

29.14;-0.83;-0.4;0.25;-0.945;-0.405;-0.7;0.075;0.325;0.165;-0.995;-1;0;+1;+1;-1

28.6;-0.42;-0.83;-0.4;0.25;-0.945;-0.405;-0.7;0.075;0.325;0.165;-1;0;-1;+1;-1

28.4;-0.25;-0.42;-0.83;-0.4;0.25;-0.945;-0.405;-0.7;0.075;0.325;+1;0;+1;+1;-1

29.5;0.4;-0.25;-0.42;-0.83;-0.4;0.25;-0.945;-0.405;-0.7;0.075;-1;0;+1;+1;-1

29;-0.4;0.4;-0.25;-0.42;-0.83;-0.4;0.25;-0.945;-0.405;-0.7;-1;0;-1;+1;-1

28.61;-0.345;-0.4;0.4;-0.25;-0.42;-0.83;-0.4;0.25;-0.945;-0.405;+1;0;-1;+1;-1

29.75;0.42;-0.345;-0.4;0.4;-0.25;-0.42;-0.83;-0.4;0.25;-0.945;+1;0;+1;+1;-1

29.81;-0.12;0.42;-0.345;-0.4;0.4;-0.25;-0.42;-0.83;-0.4;0.25;+1;0;-1;+1;-1

29.95;-0.08;-0.12;0.42;-0.345;-0.4;0.4;-0.25;-0.42;-0.83;-0.4;+1;0;-1;+1;-1

30.01;-0.12;-0.08;-0.12;0.42;-0.345;-0.4;0.4;-0.25;-0.42;-0.83;+1;0;+1;+1;-1

30.05;-0.13;-0.12;-0.08;-0.12;0.42;-0.345;-0.4;0.4;-0.25;-0.42;+1;0;-1;+1;-1

30.8;0.225;-0.13;-0.12;-0.08;-0.12;0.42;-0.345;-0.4;0.4;-0.25;+1;0;+1;+1;-1

