81.2;1.70;2.70;-2.08;1.88;0.50;+1;0;0;0;0

83.19;1.99;1.70;2.70;-2.08;1.88;+1;0;0;0;0

85.2;2.01;1.99;1.70;2.70;-2.08;+1;0;0;0;0

87;1.80;2.01;1.99;1.70;2.70;+1;0;0;0;0

87.7;0.70;1.80;2.01;1.99;1.70;-1;0;0;0;0

85.1;-2.60;0.70;1.80;2.01;1.99;-1;0;0;0;0

82.8;-2.30;-2.60;0.70;1.80;2.01;-1;0;0;0;0

80.24;-2.56;-2.30;-2.60;0.70;1.80;-1;0;0;0;0

78.9;-1.34;-2.56;-2.30;-2.60;0.70;-1;0;0;0;0

77.9;-1.00;-1.34;-2.56;-2.30;-2.60;+1;0;0;0;0

81.1;3.20;-1.00;-1.34;-2.56;-2.30;-1;0;0;0;0

77.9;-3.20;3.20;-1.00;-1.34;-2.56;-1;0;0;0;0

77.1;-0.80;-3.20;3.20;-1.00;-1.34;-1;0;0;0;0

76;-1.10;-0.80;-3.20;3.20;-1.00;-1;0;0;0;0

70.21;-5.79;-1.10;-0.80;-3.20;3.20;+1;0;0;0;0

70.9;0.69;-5.79;-1.10;-0.80;-3.20;-1;0;0;0;0

69.3;-1.60;0.69;-5.79;-1.10;-0.80;+1;0;0;0;0

76.3;7.00;-1.60;0.69;-5.79;-1.10;+1;0;0;0;0

79.87;3.57;7.00;-1.60;0.69;-5.79;+1;0;0;0;0

80.25;0.38;3.57;7.00;-1.60;0.69;-1;0;0;0;0

74.3;-5.95;0.38;3.57;7.00;-1.60;+1;0;0;0;0

75.5;1.20;-5.95;0.38;3.57;7.00;+1;0;0;0;0

77.6;2.10;1.20;-5.95;0.38;3.57;+1;0;0;0;0

78.8;1.20;2.10;1.20;-5.95;0.38;-1;0;0;0;0

75.41;-3.39;1.20;2.10;1.20;-5.95;+1;0;0;0;0

76;0.59;-3.39;1.20;2.10;1.20;-1;0;0;0;0

73.74;-2.26;0.59;-3.39;1.20;2.10;-1;0;0;0;0

73.7;-0.04;-2.26;0.59;-3.39;1.20;+1;0;0;0;0

74.2;0.50;-0.04;-2.26;0.59;-3.39;-1;0;0;0;0

70.21;-3.99;0.50;-0.04;-2.26;0.59;-1;0;0;0;0

70;-0.21;-3.99;0.50;-0.04;-2.26;-1;0;0;0;0

68.2;-1.80;-0.21;-3.99;0.50;-0.04;+1;0;0;0;0

74;5.80;-1.80;-0.21;-3.99;0.50;-1;0;0;0;0

72.6;-1.40;5.80;-1.80;-0.21;-3.99;-1;0;0;0;0

70.5;-2.10;-1.40;5.80;-1.80;-0.21;+1;0;0;0;0

72.17;1.67;-2.10;-1.40;5.80;-1.80;-1;0;0;0;0

70.71;-1.46;1.67;-2.10;-1.40;5.80;+1;0;0;0;0

71;0.29;-1.46;1.67;-2.10;-1.40;+1;0;0;0;0

71.7;0.70;0.29;-1.46;1.67;-2.10;-1;0;0;0;0

70.9;-0.80;0.70;0.29;-1.46;1.67;+1;0;0;0;0

73.49;2.59;-0.80;0.70;0.29;-1.46;+1;0;0;0;0

77.8;4.31;2.59;-0.80;0.70;0.29;-1;0;0;0;0

77.65;-0.15;4.31;2.59;-0.80;0.70;+1;0;0;0;0

78.98;1.33;-0.15;4.31;2.59;-0.80;+1;0;0;0;0

79.5;0.52;1.33;-0.15;4.31;2.59;-1;0;0;0;0

79;-0.50;0.52;1.33;-0.15;4.31;+1;0;0;0;0

81.1;2.10;-0.50;0.52;1.33;-0.15;-1;0;0;0;0

79.05;-2.05;2.10;-0.50;0.52;1.33;+1;0;0;0;0

79.5;0.45;-2.05;2.10;-0.50;0.52;+1;0;0;0;0

79.85;0.35;0.45;-2.05;2.10;-0.50;-1;0;0;0;0

77.6;-2.25;0.35;0.45;-2.05;2.10;-1;0;0;0;0

74.5;-3.10;-2.25;0.35;0.45;-2.05;-1;0;0;0;0

74.11;-0.39;-3.10;-2.25;0.35;0.45;-1;0;0;0;0

72.5;-1.61;-0.39;-3.10;-2.25;0.35;+1;0;0;0;0

72.93;0.43;-1.61;-0.39;-3.10;-2.25;+1;0;0;0;0

76.75;3.82;0.43;-1.61;-0.39;-3.10;-1;0;0;0;0

73.8;-2.95;3.82;0.43;-1.61;-0.39;-1;0;0;0;0

72.45;-1.35;-2.95;3.82;0.43;-1.61;-1;0;0;0;0

72.08;-0.37;-1.35;-2.95;3.82;0.43;+1;0;0;0;0

72.68;0.60;-0.37;-1.35;-2.95;3.82;-1;0;0;0;0

72.6;-0.08;0.60;-0.37;-1.35;-2.95;+1;0;0;0;0

75;2.40;-0.08;0.60;-0.37;-1.35;+1;0;0;0;0

75.49;0.49;2.40;-0.08;0.60;-0.37;-1;0;0;0;0

75;-0.49;0.49;2.40;-0.08;0.60;-1;0;0;0;0

72.7;-2.30;-0.49;0.49;2.40;-0.08;+1;0;0;0;0

73.4;0.70;-2.30;-0.49;0.49;2.40;+1;0;0;0;0

74.19;0.79;0.70;-2.30;-0.49;0.49;+1;0;0;0;0

74.9;0.71;0.79;0.70;-2.30;-0.49;-1;0;0;0;0

73.95;-0.95;0.71;0.79;0.70;-2.30;+1;0;0;0;0

74.3;0.35;-0.95;0.71;0.79;0.70;-1;0;0;0;0

73.33;-0.97;0.35;-0.95;0.71;0.79;-1;0;0;0;0

72.45;-0.88;-0.97;0.35;-0.95;0.71;-1;0;0;0;0

71.5;-0.95;-0.88;-0.97;0.35;-0.95;-1;0;0;0;0

71.5;0.00;-0.95;-0.88;-0.97;0.35;+1;0;0;0;0

73.4;1.90;0.00;-0.95;-0.88;-0.97;+1;0;0;0;0

74.2;0.80;1.90;0.00;-0.95;-0.88;-1;0;0;0;0

