27;0.30;1.31;-0.01;1.26;1.14;-0.50;-0.10;0.11;-0.12;-0.69;-1.00;-0.35;-0.20;0.45;-1.10;-0.60;-0.26;-0.44;2.10;-99.30;-1;0;0;0;0

26.91;-0.09;0.30;1.31;-0.01;1.26;1.14;-0.50;-0.10;0.11;-0.12;-0.69;-1.00;-0.35;-0.20;0.45;-1.10;-0.60;-0.26;-0.44;2.10;+1;0;0;0;0

27.05;0.14;-0.09;0.30;1.31;-0.01;1.26;1.14;-0.50;-0.10;0.11;-0.12;-0.69;-1.00;-0.35;-0.20;0.45;-1.10;-0.60;-0.26;-0.44;+1;0;0;0;0

27.25;0.20;0.14;-0.09;0.30;1.31;-0.01;1.26;1.14;-0.50;-0.10;0.11;-0.12;-0.69;-1.00;-0.35;-0.20;0.45;-1.10;-0.60;-0.26;+1;0;0;0;0

27.65;0.40;0.20;0.14;-0.09;0.30;1.31;-0.01;1.26;1.14;-0.50;-0.10;0.11;-0.12;-0.69;-1.00;-0.35;-0.20;0.45;-1.10;-0.60;+1;0;0;0;0

27.75;0.10;0.40;0.20;0.14;-0.09;0.30;1.31;-0.01;1.26;1.14;-0.50;-0.10;0.11;-0.12;-0.69;-1.00;-0.35;-0.20;0.45;-1.10;+1;0;0;0;0

28.25;0.50;0.10;0.40;0.20;0.14;-0.09;0.30;1.31;-0.01;1.26;1.14;-0.50;-0.10;0.11;-0.12;-0.69;-1.00;-0.35;-0.20;0.45;-1;0;0;0;0

27.8;-0.45;0.50;0.10;0.40;0.20;0.14;-0.09;0.30;1.31;-0.01;1.26;1.14;-0.50;-0.10;0.11;-0.12;-0.69;-1.00;-0.35;-0.20;-1;0;0;0;0

27.5;-0.30;-0.45;0.50;0.10;0.40;0.20;0.14;-0.09;0.30;1.31;-0.01;1.26;1.14;-0.50;-0.10;0.11;-0.12;-0.69;-1.00;-0.35;-1;0;0;0;0

25.93;-1.57;-0.30;-0.45;0.50;0.10;0.40;0.20;0.14;-0.09;0.30;1.31;-0.01;1.26;1.14;-0.50;-0.10;0.11;-0.12;-0.69;-1.00;+1;0;0;0;0

26.6;0.67;-1.57;-0.30;-0.45;0.50;0.10;0.40;0.20;0.14;-0.09;0.30;1.31;-0.01;1.26;1.14;-0.50;-0.10;0.11;-0.12;-0.69;-1;0;0;0;0

26.6;0.00;0.67;-1.57;-0.30;-0.45;0.50;0.10;0.40;0.20;0.14;-0.09;0.30;1.31;-0.01;1.26;1.14;-0.50;-0.10;0.11;-0.12;-1;0;0;0;0

25.01;-1.59;0.00;0.67;-1.57;-0.30;-0.45;0.50;0.10;0.40;0.20;0.14;-0.09;0.30;1.31;-0.01;1.26;1.14;-0.50;-0.10;0.11;+1;0;0;0;0

25.41;0.40;-1.59;0.00;0.67;-1.57;-0.30;-0.45;0.50;0.10;0.40;0.20;0.14;-0.09;0.30;1.31;-0.01;1.26;1.14;-0.50;-0.10;-1;0;0;0;0

23.19;-2.22;0.40;-1.59;0.00;0.67;-1.57;-0.30;-0.45;0.50;0.10;0.40;0.20;0.14;-0.09;0.30;1.31;-0.01;1.26;1.14;-0.50;-1;0;0;0;0

22.85;-0.34;-2.22;0.40;-1.59;0.00;0.67;-1.57;-0.30;-0.45;0.50;0.10;0.40;0.20;0.14;-0.09;0.30;1.31;-0.01;1.26;1.14;-1;0;0;0;0

22.6;-0.25;-0.34;-2.22;0.40;-1.59;0.00;0.67;-1.57;-0.30;-0.45;0.50;0.10;0.40;0.20;0.14;-0.09;0.30;1.31;-0.01;1.26;+1;0;0;0;0

24;1.40;-0.25;-0.34;-2.22;0.40;-1.59;0.00;0.67;-1.57;-0.30;-0.45;0.50;0.10;0.40;0.20;0.14;-0.09;0.30;1.31;-0.01;+1;0;0;0;0

25;1.00;1.40;-0.25;-0.34;-2.22;0.40;-1.59;0.00;0.67;-1.57;-0.30;-0.45;0.50;0.10;0.40;0.20;0.14;-0.09;0.30;1.31;-1;0;0;0;0

24.67;-0.33;1.00;1.40;-0.25;-0.34;-2.22;0.40;-1.59;0.00;0.67;-1.57;-0.30;-0.45;0.50;0.10;0.40;0.20;0.14;-0.09;0.30;-1;0;0;0;0

23.85;-0.82;-0.33;1.00;1.40;-0.25;-0.34;-2.22;0.40;-1.59;0.00;0.67;-1.57;-0.30;-0.45;0.50;0.10;0.40;0.20;0.14;-0.09;-1;0;0;0;0

23;-0.85;-0.82;-0.33;1.00;1.40;-0.25;-0.34;-2.22;0.40;-1.59;0.00;0.67;-1.57;-0.30;-0.45;0.50;0.10;0.40;0.20;0.14;-1;0;0;0;0

22.44;-0.56;-0.85;-0.82;-0.33;1.00;1.40;-0.25;-0.34;-2.22;0.40;-1.59;0.00;0.67;-1.57;-0.30;-0.45;0.50;0.10;0.40;0.20;+1;0;0;0;0

